F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Target
22.77,Europe,57.69,9.57,138.3,244.78,1556.88,-6.84,3.42,8,20307.04,Very high,12.8,41.1,4,104.38,0
1001.67,Europe,56.55,3.93,168.83,302.08,1830.57,2.39,1.2,4,5812.02,Medium,12.77,9.72,4,41.08,0
151.68,UK,57.99,1.02,174.84,248.94,685.08,0.27,13.74,16,11473.08,High,12.83,3.69,7,63.96,261.69
1080.06,Europe,63.87,8.91,229.65,234.52,1670.28,-1.79,7.4,12,10297.86,Medium,10.92,20.74,5,-39.66,1310
1346.49,UK,54.57,1.05,173.9,184.26,685.23,-2.47,3.54,8,9830.06,Very high,5.97,13.07,5,28.92,0
-1923.09,USA,54.81,21.48,64.1,323.94,1610.13,2.43,5.24,6,11316.62,High,7.47,0.53,3,26.48,3634.18
201.51,UK,68.31,12.57,105.21,107.94,1452.42,-6.59,2.12,12,4273.22,Very low,11.13,6.11,3,51.54,0
725.88,Europe,55.5,8.43,191.63,213.08,364.89,-7.42,4.62,8,2066.46,Very low,10.36,401.01,5,121.64,0
456.21,USA,67.56,15.9,149.85,129.4,2290.26,-4.3,2.18,6,6977.86,High,7.56,9.15,4,10.18,2814.09
1706.22,Europe,58.65,8.31,166.56,218.02,897.93,-4.04,3.24,6,8834,Low,14.26,1.76,10,122.28,0
476.31,Europe,60.42,7.14,171.76,357.2,216.75,-4.26,8.68,10,10890.84,High,8.91,38.38,8,11.06,1227.62
170.25,Europe,58.65,16.92,61.14,124.16,1552.32,-1.78,4.02,12,1424.38,High,9.91,2.62,7,30.12,1753.28
948.72,Rest,62.4,20.07,168.31,87.82,2421.54,-10.45,3.46,4,12912.62,Very low,13.44,5.8,5,1.22,714.08
-173.91,USA,92.91,10.35,161.76,359.94,1367.91,-4.08,12.42,8,21925.82,Very low,9.29,3.4,4,-80.92,3466.18
-30.48,Rest,62.13,18.99,176.94,245.3,1146.99,-2.81,8.82,12,9490.78,Low,11.97,3.26,5,103.6,110.44
1009.08,USA,56.94,17.1,207.29,296.56,-39.87,-5.5,1.24,6,12455.82,Medium,6.7,0.07,4,60.9,0
925.53,Europe,31.14,8.94,206.75,228.5,1470.12,0.29,15.32,6,-3049.54,Low,11.86,144.08,3,113.06,0
-230.16,Europe,62.52,7.29,191.52,285.48,2015.85,-1.91,10.86,10,15052.12,Very low,10.94,5.76,1,41.7,0
1073.46,USA,59.43,2.34,196.92,297.58,1766.16,-6.61,6.88,14,18859.62,Very low,7.29,2.54,4,91.76,0
415.26,USA,71.76,20.22,218.82,202,-154.74,-3.45,4.8,10,6596.48,Very high,6.66,0.64,3,-14.08,1082.19
1181.43,Rest,59.61,8.04,152.38,226.6,555.96,-4.07,7.7,6,13309.24,Medium,12.71,1.98,2,28.58,0
-427.47,Europe,57,29.13,171.84,222.7,1885.11,-3.65,15.38,6,11656.14,High,12.62,0.59,4,-25.14,2978.27
-308.37,UK,66.84,15.96,196.4,281.76,-237.12,-4.41,10.02,6,9870.86,Very high,7.37,14.78,0,6.6,815.31
3.06,Rest,63.3,4.95,166.34,92.54,3423.75,-7.84,5.5,6,9208.34,High,13.03,0.02,7,1.14,1395.28
780.27,UK,77.04,6.3,226.07,272.62,556.44,-2.81,1.24,6,7201.46,High,4.82,1.84,3,-23.22,235.33
-1170.84,Europe,62.31,13.53,160.57,471.84,1876.56,-12,4.78,2,27199.56,Medium,10.65,0.02,5,66.22,2433.17
1510.83,Rest,53.76,7.59,140.16,180.36,546.3,-7.34,1.82,14,-1057.74,Medium,7.78,1154.89,1,77.34,0
-978.93,Europe,65.73,13.8,185.17,236.56,1189.08,-5.6,12.22,6,6620.46,High,11.32,24.63,7,-11.12,2910.86
-773.52,UK,70.47,2.4,86.46,302.4,1872.9,-5.17,6.42,4,-4436.1,Very low,9.64,0.42,3,18.02,738.08
97.02,USA,27.18,6.21,130.87,194.14,2277.21,-7.11,0.52,6,8139.06,High,13.57,0.13,2,-50.6,2349.49
99.81,USA,30.45,13.35,169.77,234.3,867.54,-8.23,1.9,10,12147.94,Very low,13.17,6.62,5,6.08,73.27
958.23,Rest,65.31,2.25,177.17,89.92,2965.05,-7.17,1.72,6,4654.8,Very low,7.36,143.69,2,61.7,0
622.95,Europe,89.19,3.87,212.4,264.8,1962.3,-2.18,3.34,6,6086.08,Low,7.71,0.02,5,-45.88,1545.04
74.85,USA,61.98,12.06,119.18,203.12,-1167.78,-5.51,3.56,12,21514.9,Very high,10.8,6.4,6,-56.08,763.04
698.13,Rest,72.96,18.27,147.07,201.5,624.09,4.17,4.16,4,8264.8,Low,6.89,0.19,9,92.94,327.45
484.2,USA,68.01,31.32,184.13,149.72,2528.58,-5.68,4.56,4,18538.54,Very high,9.17,4.5,1,7.88,3700.86
-1290.39,Europe,50.07,6.63,149.57,188.56,-504.87,-4.53,9.96,6,10094.44,Low,13.43,1.28,3,88.64,0
-407.88,Europe,52.65,4.89,174.74,306.42,2031.21,1.28,5.36,6,565.94,High,9.29,1.13,0,-89.22,2352.22
2332.95,Rest,58.05,2.55,182.71,158.52,2186.85,-4.32,38.62,8,48778.12,High,10.55,0.4,3,5.36,1716.41
975.66,Rest,67.38,9.21,146.77,166.58,1646.79,-7.59,6.52,6,11688.56,Very low,12.59,0.21,7,120.44,13.95
-225.3,Europe,89.97,2.01,159.11,242.7,790.29,-5.54,11.7,12,13781.8,Medium,10.84,33.29,4,-8.88,584.26
-688.65,Rest,60.36,15.18,182.15,204.9,1920.24,-4.15,6.24,4,16071.08,Very high,3.52,0.18,4,30.58,1198.31
1144.11,Rest,44.31,10.41,180.17,232.94,779.64,-8.75,3.56,8,9603.08,Low,13.9,0.45,3,-25,46.87
1859.31,UK,62.28,0.42,216.59,214.8,2235.78,-4,22.48,10,10011.2,Very high,7.8,130.13,2,22.5,1218.48
1195.14,USA,68.22,6.36,178.02,168.34,1670.01,-1.29,0.48,2,6087.24,Low,13.57,296.39,6,94.14,0
992.88,Europe,44.04,5.79,178.86,163.8,863.4,-5.63,8.22,6,9793.78,Medium,7.5,0.01,2,9.08,0
1253.1,USA,39.33,3.24,157.21,149.94,1868.79,-2.77,7.9,12,9378.36,Very high,4.24,0.17,1,48.56,0
1057.68,USA,54.27,1.53,183.62,326,1094.22,-4.69,2.18,12,9483.36,High,6.63,0.01,7,-3.84,159.39
-487.29,Europe,58.47,15.21,186.3,223.18,342.99,-7.06,2.04,6,-6743.18,Very low,9.9,1.85,7,73.6,0
79.8,USA,66.36,3.09,163.92,247.16,1629.48,-5.9,2.24,6,3009.8,Low,11.6,0.54,5,33.14,234.04
263.34,Europe,61.47,18.72,162.12,240.5,1325.88,3.93,3.7,8,9264.66,Very high,17.49,0.33,3,99.04,227.74
1209.48,Europe,47.34,16.2,127.44,193.92,1654.08,-2.24,0.54,6,11632.7,Very high,13.96,401.44,4,60.34,362.25
560.22,Rest,53.94,7.35,172.78,268.42,1281.3,-2.29,12.26,10,611.16,Medium,7.07,1.02,4,-27.46,575.19
2669.91,Europe,58.98,29.07,216.8,228.04,994.62,0.71,4.6,2,7779.02,Low,16.83,1.52,4,-23.66,1753.12
-513.24,Rest,63.33,20.88,89.72,276.14,-1215.99,-5.59,1.64,14,21850.3,Very low,8.62,1.18,3,13.72,0
-191.73,Rest,59.58,6.69,237.73,252.42,1269.75,-0.25,2.9,14,14798.9,High,14.58,0.15,3,-3.46,94.21
1273.56,UK,63.69,1.98,191.6,341.8,1218.09,-2.34,18.76,6,7567.36,High,14.19,0.21,2,28.42,906.84
332.58,USA,46.32,18.81,157.87,324.3,2392.44,-2.8,19.76,8,9344.5,Low,14,0.49,1,-41.04,3739.21
-215.37,Rest,64.23,17.1,168.45,322.06,991.17,-4.93,0.8,12,8425.34,Low,8.18,0.17,5,155.58,0
-56.1,Europe,66.42,6.36,193.35,358.9,789.66,-9.45,6.88,12,10552.1,Very high,8.24,0.41,3,37.92,0
566.1,Rest,56.52,7.89,171.13,303.38,2381.01,-9.39,15.44,8,12886.9,Medium,14.96,2.7,1,76.68,320.19
-343.47,UK,56.19,2.01,156.97,311.74,376.95,-1.26,3.28,18,11862.36,Medium,10.39,9.4,3,-50.14,0
100.92,Europe,60.45,8.61,201.54,158.1,755.28,-3.97,6.32,6,13339.06,Low,5.69,0.63,1,-4.1,0
1937.25,Rest,60.6,2.64,133.02,223,59.67,-4.13,12.8,14,-1506.18,Medium,10.62,0.76,1,-21.76,0
580.41,UK,56.49,2.43,169.28,208.18,2581.2,1.37,23.66,10,4520.66,Medium,12.3,0.19,5,-61.98,2731.66
-606.03,Europe,70.47,7.14,159.22,346.72,2384.34,-7.75,0.74,12,6720.64,Very low,8.82,1.66,4,96.16,0
764.82,USA,58.71,6.42,182.52,264.08,550.44,-3.75,6.6,8,-2222.68,Medium,9.58,1.84,5,29.26,112.05
1059.63,Europe,67.02,17.37,145.5,231.32,596.52,-3,1.54,12,7351.46,Very low,4.35,1.55,5,65.32,0
1304.94,Europe,69.84,17.16,58.61,207.18,1006.02,-4,1.36,8,5092.52,Very high,11.01,0.65,3,10.7,307.93
1880.43,USA,60.9,4.8,172.28,148.44,-237.51,-5.5,7.4,6,12613.78,Low,11.35,19.52,5,-16.2,0
129.51,Europe,71.43,12.69,195.13,198.4,175.62,-6.52,5.22,6,10408.7,Medium,11.42,10.37,3,62.98,0
-277.08,Europe,65.31,15.93,133.15,312.62,1767.03,-6.91,2.26,8,15719.5,Very low,11.93,0.3,3,-89.46,2163.1
731.85,UK,51.21,7.62,145.53,128.48,2389.2,-3.9,4.96,6,2703.96,High,12.19,0.04,3,-0.22,1143.66
309.54,UK,80.97,19.38,171.77,229.8,1804.71,-12.1,18.76,8,-6360.4,High,15.27,1015.73,7,5.94,2864.75
1396.41,USA,70.14,19.65,183.35,269.54,1712.97,-8.21,4.76,16,11367.28,Low,12.96,21.19,5,30.42,24.04
50.67,Europe,66.72,6.24,167.29,237.58,1263.3,-13.73,9.2,2,6273.02,Low,8.4,9.21,1,96.7,0
1214.16,Europe,52.38,11.91,164.04,158.26,-79.05,-3.75,3.06,2,8548.92,High,11.17,1.04,3,53.56,0
504.66,Rest,57.48,19.92,161,232.82,735.75,-3.7,5.36,4,7868.94,Medium,9.53,0.03,3,22.28,429.02
-281.82,USA,54.18,7.56,1.22,227.46,664.02,-8.7,8.88,10,9884.94,High,7.5,426.7,4,40.48,561.66
1287.24,USA,69.06,10.71,154.58,275.76,2484.42,-7.95,17.24,10,13090.08,Medium,11.54,2.45,5,20.36,3331.71
1129.05,USA,59.7,10.95,189.78,187.88,102.6,-5.27,9.12,10,11438.06,Medium,9.1,0.06,2,3.72,0
-279.93,Europe,68.37,9.27,167.42,334.68,-183.15,-4.48,8,8,9513.88,High,13.29,6.07,3,48.96,0
607.77,Europe,45.93,7.92,181.82,212.42,1043.61,-2.53,9.42,6,7841.36,Low,12.26,0.55,1,81.48,0
654.39,Rest,67.14,11.97,90.54,234.26,346.05,-5.55,25.74,12,-506.54,Low,14.71,0.34,1,-22.12,580.12
1657.62,UK,62.49,2.64,115.41,232.74,3201.51,2.48,6.32,10,4009.5,Very low,9.63,26.31,4,-15.68,452.91
-868.05,Europe,63.66,14.58,182.8,256.18,-407.34,-2.48,3.6,14,10226.02,Medium,11.71,75.33,4,15.46,0
154.8,USA,59.28,17.73,149.62,265.76,2912.22,-6.55,11.94,6,5616.54,Very low,5.93,128.52,4,-15.8,3685.93
385.29,Europe,59.19,5.88,181.53,298,460.83,-8.23,4.28,2,22395.86,Very low,15.98,9.95,5,15.3,0
1440.18,UK,76.89,6.3,170.71,287.3,320.91,-4.34,5.98,8,11350.9,Very low,11.73,28.14,1,-59.32,0
-206.52,USA,71.31,35.7,85.9,207.54,2312.4,-9.7,5.78,6,8269.2,Very low,9,1.59,3,62.98,3232.66
573.12,USA,61.8,8.73,171.04,190.26,1597.56,-4.67,4.48,14,20103.66,High,14.19,0.99,4,1.8,371.01
1490.49,USA,27.42,15.69,212.65,154.32,738.78,-6.42,7.8,12,11333.44,High,8.57,2.06,3,109.3,0
-373.83,UK,65.07,15.93,153.75,182.8,2348.04,-8.24,11.64,8,18920,Very low,12.08,0.07,7,46.72,1806.31
515.37,Rest,61.8,15.45,130.92,163.48,2486.58,-0.7,3.5,6,26138.78,High,9.61,0.11,4,6.42,845.63
1064.91,UK,92.88,26.4,183.58,269.16,1119.87,-0.73,15.38,8,22872.72,High,2.92,0.61,5,102.58,1379.56
1693.44,UK,60.78,32.04,132.53,214.9,1730.13,-3.22,3.18,10,15257.02,Medium,8.31,0.58,6,-61.34,1930.62
1481.34,Rest,60.45,11.52,156.06,253.9,-867.81,-3.73,7.74,10,9859.62,Very low,9.79,0.07,0,36.16,0
1958.31,USA,54.84,19.08,188.09,209.42,1615.56,-7.73,7.92,6,4057.4,High,11.92,221.03,8,75.7,2408.7
2092.08,Rest,50.67,3.63,135.17,151.48,203.43,-2.96,6,6,12330.02,Low,11.02,0.51,0,37.38,0
-545.46,UK,74.67,13.68,166.05,265.98,1572.9,-2.4,9.32,8,9383.16,Very low,10.64,0.15,3,91.22,345.58
1516.17,Europe,64.02,14.79,168.87,251.3,330.24,-5.63,9.76,14,1150.14,Very low,10.33,1.02,5,40.28,0
1893.57,UK,59.13,4.59,169.52,237.28,1923.87,-7.06,9.72,8,10791.72,High,9.56,0.61,4,46.04,413.52
74.73,Rest,64.59,2.97,185.41,77.38,3296.55,-4.85,2.12,6,3970.6,Very high,18,79.27,6,-42.68,1340.44
112.02,Europe,78.36,25.65,187.01,296.14,2020.65,-0.26,7.34,12,8975.08,Very low,8.08,3.32,4,42.98,1264.64
727.14,Europe,68.85,6.36,176.02,220.72,1613.22,-6.02,5.78,4,9326.52,Low,9.81,3.42,4,27.34,413.09
-442.2,Rest,52.44,22.05,151.57,248.64,2169.39,-6.25,6.06,14,12714.12,Very low,10.12,7.1,4,128.1,27.18
291.63,Europe,60.42,7.53,157.15,330,1069.65,-2.56,1.16,6,19583.32,Very low,13.68,37.21,3,-0.5,0
-56.85,Rest,43.56,16.5,162.63,186.52,2567.4,-4.08,15,16,11648.86,Very low,10.55,0.08,3,-0.36,659.43
1858.32,Europe,70.41,8.64,186.57,227,1243.05,-2.5,4.36,12,9449.64,Very high,11.48,0.58,6,49.88,0
1220.91,UK,60,7.62,177.29,205.36,1648.92,-2.37,5.3,6,8153.54,Very high,8.06,2.27,5,30.14,908.87
900.3,USA,50.67,32.46,151.14,242.1,1354.17,-10.13,7.2,8,4672.52,Very low,13.23,0.01,5,23.78,2736.88
-289.23,USA,61.62,17.55,229.68,217.02,2085.78,-7.4,1.04,14,15707.32,Very high,9.92,0.02,7,-67.04,3687.89
2079.15,USA,64.47,8.49,167.5,267.82,1258.26,-7.26,4.58,4,2965.76,Low,12.14,7.48,4,-76.62,1331.55
950.76,Rest,77.16,25.89,183.44,172.68,149.16,-2.07,12.04,12,10810.6,Very high,10.11,0.08,4,76.62,330.18
2718.81,Rest,60.81,2.22,160.13,179.04,2055.39,1.42,2.94,12,9825.16,Medium,12.3,0.02,3,37.48,0
428.82,UK,62.37,7.08,102.72,234.94,1847.52,-6.43,3.28,12,7143.1,High,7.56,0.16,3,-18.5,559.58
2128.92,Europe,61.98,33.9,153.41,321.54,1379.61,-0.26,4.46,8,7697.64,Medium,11.52,5.21,2,-20.82,1609.96
1433.52,Rest,46.95,4.74,174.01,314.48,1780.56,1.49,5.08,8,7548.08,Medium,16.23,0.04,4,-1.98,174.76
809.97,UK,64.92,11.7,201.27,293.96,1022.82,-3.39,1.58,8,12683.66,High,8.68,4.75,3,61.54,0
2271.6,Europe,63.21,7.5,148.92,222.18,283.98,-3.02,2.04,8,17366.44,Very low,10.75,0.05,3,36.56,0
-1721.1,USA,66.57,6.09,183.7,202.84,445.41,-7.83,7.86,10,13058.12,High,13.3,5.1,5,42.58,1473.57
-585.21,Rest,63.3,15.66,172.51,237.42,1560.21,-7.05,3.24,6,18558.04,High,14.16,1.64,5,-1.96,957.84
353.82,Rest,66.45,22.77,174.18,136.26,895.62,-11.33,6.88,6,15565.3,Medium,12.46,1.41,2,-57.3,868.75
687.72,USA,80.07,7.65,199.41,222.18,2506.05,-5.11,1.48,6,18195.82,Medium,8.73,1.47,4,90.1,94.96
586.44,UK,70.29,9.78,143.6,280.16,180.12,-14.17,6.86,12,6051.82,High,6.87,3.22,4,-11.08,293.55
250.11,UK,53.25,4.08,193.99,274.84,2118.96,-4.76,2.52,12,22541.76,Very low,7.81,0,3,28.52,0
1804.68,Europe,65.43,0.96,73.98,303.82,1415.88,-4.74,6.92,6,6511.52,Medium,6.97,24.35,4,50.04,0
230.55,Rest,62.43,6.57,183.19,210.48,51.51,-4.4,15.66,4,9091.92,Low,11.11,0.71,3,31.02,288.54
3215.16,Rest,33.48,18.36,221.64,272.12,2747.25,-3.34,9.74,10,2106.6,Low,10.56,150.39,3,-15.92,343.14
1703.16,UK,60.3,16.53,56.83,188.46,946.62,-5.57,2.74,4,15104.5,Very low,14.11,0.57,7,123.32,0
1306.59,Rest,79.14,14.01,206.86,155.74,2513.25,-5.38,10.62,8,-437.8,Low,14.7,0.03,4,-48.62,982.4
-389.43,USA,48.21,17.7,172.46,256.84,1714.53,-0.56,18.42,10,5736.1,Very high,11.15,0.17,2,-45.56,3780.14
98.97,Rest,66.09,20.88,173.95,231.7,2093.58,-13.16,5.86,0,14601.82,Low,5.93,2.45,5,-36.32,1604.24
-248.04,Europe,47.13,18.78,142.33,239.2,1339.92,-1.39,6.2,8,6067.56,Medium,12.58,0.04,9,58.06,2439.73
885.18,USA,74.7,4.83,201.06,265.14,2819.46,-13.27,9.6,12,9694.46,High,17.16,0.14,4,117.5,143.61
513,Rest,70.89,5.46,153.52,226.32,2931.24,-8.19,3.34,10,9791.56,High,10.64,12.59,6,39.28,464.28
749.16,USA,63.48,10.44,191.36,253.34,-21.78,-5.16,0.26,8,-7984.74,Low,11.34,131.54,3,-0.4,0
623.25,USA,60.51,6.51,164.07,253.9,-752.58,-1.59,0.46,6,9924.24,Very low,12.2,22.29,4,96.12,0
2320.59,Europe,70.89,3.12,195.59,171.1,1597.2,-7.06,5.26,6,11322.08,Very low,7.14,303.14,7,-20.28,0
1468.8,USA,57.18,16.83,160.26,248.54,1262.25,-3.94,7.22,2,-3895.18,High,7.2,33.7,2,-65.52,3370.82
-223.38,UK,66.75,1.17,142.03,189.36,1877.1,-2.22,9.34,4,8567.84,Very high,12.43,0.23,4,15.28,1616.27
517.32,UK,72.21,13.59,64.43,219.64,946.8,-3.2,9.06,8,30355.32,Low,9.02,0.62,6,64.66,560.18
1000.41,UK,59.67,14.7,171.33,278.22,835.11,-2.5,0.68,2,11452.54,Low,7.64,0.1,7,-47.54,1329.66
953.91,Europe,62.31,6.12,165.94,258.98,986.07,-6.27,16.92,12,-604.68,Medium,10.34,2.49,5,127.12,0
529.44,USA,60.36,10.71,185.67,247.84,1800.06,1.22,2.16,4,10209.18,High,15.1,4.87,2,32.24,780.56
510.03,UK,54.03,7.35,171.07,303.9,1093.5,-4.53,11.08,6,9617.84,Medium,11.13,0.14,5,15.58,1107.65
1101.6,Rest,79.8,24.57,170.57,280.64,-370.92,-4.15,0.92,14,10199.14,Very low,8.68,0.03,1,-17.22,0
1355.19,UK,57.27,18.42,169.26,185.44,1089.69,-7.76,2.62,8,4532.26,Very low,8.35,0.85,2,4.52,0
1794.72,USA,46.23,3.27,160.76,286.18,1797,-5.75,6.6,2,7992.24,Very low,18.9,3.12,7,-39.12,2274.17
3093.75,Rest,65.55,14.31,130.52,258.66,-707.37,-2.78,3.38,12,25067.88,Medium,10.63,0.62,3,89.62,0
-1041.18,Europe,37.89,10.38,178.41,212.08,1464.48,-2.37,13.8,10,10901.22,Very high,11.54,0.02,2,31.88,2369.37
1311.18,Rest,73.32,5.4,222.05,175.4,1265.94,-2,5.64,4,2425.36,High,7.86,14.59,2,2.56,186.33
-989.37,Europe,76.89,4.86,171.73,173.62,-666.84,-7,9.44,10,1271.04,Medium,15.91,4.17,3,-70.86,929.99
729.39,USA,61.8,2.31,183.44,284.04,730.77,-0.26,3,8,8852.34,Medium,8.13,1.99,4,36.7,0
-675.63,UK,61.98,16.68,177.08,267.88,514.86,-7.07,1.96,8,7953.78,Very low,14.74,0.02,6,48.18,345.06
-783.3,Europe,50.07,3.54,128.39,293.88,340.2,-5.47,2.18,2,2186.04,Low,12.2,0.05,3,83.56,0
811.68,Europe,64.8,4.23,136.42,252.14,906.42,-11.07,5.44,8,4804.64,Medium,16.61,40.44,5,16.72,0
1381.38,USA,62.49,15.78,332.91,159.5,1068.24,-4.59,2.16,10,9287.8,Medium,7.8,0.19,3,91.16,0
2483.76,UK,8.13,16.89,119.81,297.42,486.87,-5.29,7.44,6,32586.04,Low,12.31,0,4,1.12,224.28
736.02,Europe,77.55,19.47,167.78,255.24,796.17,-6.55,11.52,6,2460.58,Very high,10.45,0.83,4,28.4,2369.29
-79.77,UK,52.53,2.07,227.97,184.88,1860.3,-12.25,16.74,6,-3140.52,Low,12.58,0.5,5,39.86,1398.87
2724.54,Rest,94.32,7.95,184.02,124.14,1663.17,-4.6,14.64,4,12861.66,Medium,9.74,1.14,5,86.76,216.64
-103.17,Europe,43.38,8.31,172.76,316.7,500.64,-1.43,0.84,6,-8455.16,High,11.22,26.02,5,85.44,0
1130.55,Rest,79.92,24.21,65.63,197.76,1779.75,-3.14,16.3,10,5389.42,Low,10.18,0.64,5,66.16,727.14
1342.77,Rest,37.68,17.97,214.36,227.08,1293.21,-5.66,15.92,6,14336.4,Medium,11.29,8.23,3,-44.02,1122.57
661.41,UK,60.78,3.66,147.69,317.24,424.53,0.54,7.88,4,7658.02,Very low,10.06,0.04,3,10.52,0
503.16,UK,36.72,10.77,357.1,203.42,1268.1,-4.73,3.38,10,203.06,Very high,4.96,34.58,3,-0.7,620.51
552.96,UK,62.1,19.53,182.85,238.02,1400.04,-1.87,24.46,10,3889.52,Low,17.69,0.55,2,-15.32,2069.94
-897.78,Europe,56.01,23.61,184.79,336.28,1226.52,-3.14,9.96,6,21396.58,High,16.22,3.21,5,150.26,1939.06
1348.11,Europe,55.92,6.54,169.69,291.14,3516.69,-1.75,3.2,8,8716.92,High,11.08,4.95,6,83.8,968.46
-519.87,USA,54,7.59,200.87,235.38,1994.73,-2.35,5.88,8,9781.44,High,7.88,333.46,4,38.04,2006.96
-214.53,USA,47.07,10.32,236.39,178.52,1671.27,-4.18,5.3,6,11545.12,Very high,8.53,0.79,8,36.16,3529.29
1277.04,UK,59.31,8.31,151.54,145.26,1661.64,-5.6,8.92,0,10215.32,Very high,18.84,1.12,2,-0.72,1486.25
-270.96,Rest,57.06,6.78,191,243.5,-228.12,-1.06,2.3,10,12272.8,Very high,10.36,0,3,48.4,0
1500.15,Europe,67.29,4.92,221.82,181.5,589.02,-5.51,17.88,6,16064.7,Very high,12.23,0.01,5,10.52,2186.52
256.68,Europe,49.11,19.44,163.66,314.06,796.95,-5.93,13.14,8,13148.44,High,13.09,4.87,3,-5.98,2438.09
1361.7,USA,64.86,16.95,170.82,269.68,-73.41,0.74,3.58,4,15105.66,Medium,5.34,0.08,1,56.38,0
390.75,USA,60.3,3.66,211.3,274.74,2843.07,-12.7,10.28,4,-1342.56,Low,11.39,0.01,6,22.86,3370.5
547.44,UK,59.76,15.66,222.88,195.84,1029.3,-4.77,11.44,4,7062.76,Very low,6.58,1.63,3,-18.06,1228.04
748.8,USA,36.12,28.74,139.01,214.68,1293.81,-10.57,5,8,-2441.38,High,3.53,0.64,2,48.04,1555.64
810.6,USA,61.05,4.29,208.33,287.82,1087.02,-6.35,16.3,12,8853.6,Very low,6.72,0,6,51.86,298.69
-981,Rest,49.8,14.55,152.39,186.02,895.35,-6.9,18.04,6,21971.46,Medium,12.51,0.01,8,83.06,1341.95
780.42,Europe,74.94,3.9,170.91,310.88,1121.4,-5.15,14.28,4,18947.06,Low,10.75,2.34,1,-20.04,1059.59
335.13,USA,55.44,3.69,195.82,235.1,3430.41,-7.62,4.94,10,8828.24,Low,7.71,1.89,4,52.14,616.53
-940.05,USA,53.37,7.2,144.69,326.84,1547.19,-6.68,16.04,6,5038.92,Low,14.98,0.02,2,-14.36,3439.87
948.63,USA,61.02,17.58,155.67,230.16,297.75,-8.38,12.46,6,8607.68,Very low,9.92,0.05,5,-83.18,3342.88
-119.73,UK,66.84,11.76,178.77,379.3,1480.29,-5.99,8.26,8,2462.72,Medium,5.39,15.4,5,124,353.81
-641.73,Rest,66.78,5.79,97.01,283.24,326.82,-0.2,6.72,12,-4727.94,Low,8.52,3.44,6,-23.56,258.27
1964.1,UK,77.22,8.67,211.84,193.12,1603.41,-6.4,7.3,10,2303.74,Very low,11.64,0.25,5,46.98,0
1212.33,Rest,79.44,10.23,110.68,175.96,204.72,-1.14,7.96,2,8157.8,Very high,9.03,0.01,6,-2.58,737.85
176.34,USA,74.4,23.01,67.98,168.6,1145.58,0.41,11.82,2,9814.66,Very high,6.83,0.47,7,-77.5,3798.7
708.06,USA,66.57,3.93,190.53,333.52,2057.52,-4.1,9.16,14,11728.84,Low,13.42,45.62,3,-18.88,274.45
516.63,Rest,58.29,7.95,148.82,231.16,634.44,-7.9,1,6,5649.74,Very high,12.07,2.19,9,101.56,173.96
1231.95,UK,60.9,7.53,199.42,288.4,1447.17,-1.5,0.78,2,13865.74,High,7.59,28.21,4,56.24,237.87
-592.59,Europe,63.63,30.93,196.24,211.84,569.52,-10.09,5.2,6,19426.9,Very high,11.94,2.01,4,45.74,2551.77
689.07,USA,70.38,19.8,142.34,336.2,-128.97,-9.01,5.8,14,5723.74,High,7.8,0.37,2,-33.5,204
92.58,Europe,57.09,10.47,188.41,214.54,660.27,-3.81,18.72,8,14706.46,Very low,7.87,0.01,3,65.42,543.83
1270.83,Europe,71.7,14.64,201.44,213.68,174.06,-1.7,16.42,4,-613.04,Very high,12.63,0.06,3,52.54,1754.37
-134.67,UK,57.36,25.65,120.77,260.64,927.12,-4.15,3.9,18,14408.88,Very low,11.12,0.18,2,105,0
2605.89,UK,45.36,4.83,105.87,288.94,1058.61,-3.09,6.94,10,2015.8,Very low,4.93,0.14,3,41.68,0
-303.21,UK,67.71,15.15,275.53,214.46,1269.51,-11.36,4.32,16,7368.9,Very high,9.56,0.01,6,21.6,964.09
-329.13,Rest,60.18,17.64,182.83,263.98,1240.41,-7.03,6.9,8,-20407.1,High,11.69,0.95,7,11.74,1088.68
1218.3,Europe,69.3,6.63,166.02,144.26,509.28,-5.17,4.5,12,4074.52,Very high,13.43,25.6,2,47.28,0
172.23,USA,89.82,19.11,159.41,247,2173.35,-3.73,6.34,6,7623.02,Very high,11.36,0.32,3,90.06,2544.04
-73.11,Europe,49.53,6.18,140.71,248.56,1998.03,-2.55,4.04,16,4414.7,Very low,9.44,0.17,7,97,0
-281.07,Rest,60.72,3.96,245.74,339.64,738.87,-8.08,6.44,10,26980.7,Low,13.18,6.48,4,80.06,0
833.85,UK,50.73,13.8,181.49,298.76,3066.63,-0.87,9.38,12,16281.14,Very high,10.44,0.18,3,-27.58,1910.08
2737.86,Europe,77.28,11.97,133.91,232.6,-1390.83,-0.9,21.42,6,-1953.72,Very low,12.17,1.82,7,163.36,0
1344.6,Europe,62.55,12.03,186.77,205.08,921.72,-3.44,6.34,4,6199.98,Very low,5.2,0,5,-10.58,794.17
1055.4,Europe,78.9,17.94,181.68,231.94,768.78,-6.52,1.84,10,10340.4,Medium,4.41,1.08,5,101.42,0
-562.02,UK,66.09,15.18,135.74,283.12,1438.62,-5.39,3.28,12,2944.68,High,8.03,2.24,4,78.66,371.23
