F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Class
-381.81,-3.45,20,8.6,-3.62,1.82,-9.63,-39.06,-48.14,-14.96,50,-184.87,9.85,6.24,,True
-267.81,9.12,2,0.51,1.32,-7.48,-0.33,-23.49,-22.14,-20.28,55,-5.87,0.55,8.06,,True
-276.81,18.27,2,0.48,3.5,-6.88,5.67,-23.43,-20.14,-26.4,9,-15.87,0.12,8.74,,True
-96.81,-7.23,20,6.1,-3.18,1.78,-2.64,-45.21,-48.14,-11.54,125,-54.87,5.15,3.24,,True
-237.81,10.17,2,0.51,-1.22,-5.68,4.05,-23.55,-22.14,-25.98,8,-39.87,1.36,9.3,11.02,True
-270.81,11.7,2,0.92,1.24,-6.2,-0.69,-23.04,-22.14,-21.48,25,-1.87,0.22,9.96,11.78,True
-336.81,-5.97,20,9.45,0.62,4.82,-13.14,-42.06,-48.14,-13.04,315,-54.87,6.25,4.31,11.27,True
-261.81,10.35,2,0.91,6.26,-7.34,16.77,-22.14,-26.14,-23.42,4,-38.87,0.47,10.11,10.93,False
-321.81,-7.14,20,6.55,0.04,4.62,-9.87,-49.11,-48.14,-10.6,215,-194.87,7.5,2.98,11.77,True
-336.81,-3.96,20,6.6,-2.44,3.16,-12.84,-39.66,-28.14,-11.76,10,-44.87,6.75,5.28,,True
-126.81,-4.23,20,7.05,6.32,2.54,-10.86,-39.81,-48.14,-12.36,200,-169.87,5.55,3.95,9.33,False
-321.81,21.75,2,0.92,0.08,-15.96,1.29,-23.28,-22.14,-20.54,3,-33.87,1.07,10.87,11.6,True
-225.81,22.11,2,0.45,-1.12,-9.92,6.54,-21.9,-24.14,-22.16,0,-38.87,0.28,9.3,9.44,False
-366.81,11.67,20,5.9,-0.56,-1.3,-2.73,-35.76,-48.14,-20.22,40,-209.87,13.95,10.39,,False
-249.81,7.11,2,0.87,-0.98,-10.9,1.14,-22.35,-26.14,-21.36,5,-28.87,1.09,11.55,,True
-366.81,-6.66,20,9.45,-0.2,0.72,-14.46,-38.76,-28.14,-14.64,355,-24.87,12.5,2.92,,False
-546.81,0.51,20,7.05,1,0.74,-14.49,-45.21,-28.14,-11.06,210,-139.87,6.25,3.55,,False
-351.81,2.82,20,10,8.32,2.24,-11.7,-36.66,-48.14,-11.94,345,-104.87,9,3.73,,False
-231.81,14.49,2,0.97,1.42,-5.86,2.67,-23.22,-26.14,-22.24,49,-22.87,0.34,11.17,11.59,True
-252.81,8.67,2,0.88,2,-7.72,2.61,-21.87,-26.14,-21.14,11,-23.87,0.34,8.53,,False
-213.81,10.32,2,0.85,-0.12,-10.34,2.28,-22.56,-22.14,-22.2,4,-17.87,1.09,9.43,11.32,True
-81.81,-2.88,20,8.25,4.7,-1.22,-12.15,-39.66,-68.14,-13.16,315,-189.87,8.15,3.99,,False
-111.81,0.93,20,5.25,-1.82,2.6,-7.23,-40.41,-48.14,-17.98,110,-29.87,8.9,6.26,,False
-141.81,-3.15,20,7.95,-2.46,1.06,1.17,-34.56,-48.14,-14.04,290,-34.87,12.1,6.53,,False
-201.81,-2.46,20,6.45,-1.84,0.18,-8.7,-37.71,-48.14,-15.44,100,-189.87,7.25,4.78,9.4,False
-486.81,-2.73,20,6.6,0.76,0.3,-5.52,-37.86,-48.14,-14.98,300,-164.87,5.75,9.44,10.16,False
-333.81,7.11,2,0.64,4.66,-11.62,0.42,-23.46,-18.14,-22.68,21,-16.87,0.68,10.5,11.49,True
-252.81,9.06,2,0.2,-1,-6.64,1.41,-23.37,-26.14,-20.3,7,-2.87,1.48,11.99,11.85,True
-267.81,9.06,2,0.65,-0.78,-7.48,6.72,-22.35,-26.14,-23.16,13,-42.87,1.91,8.6,,True
-330.81,9.24,2,0.45,2.1,-9.02,-0.06,-23.07,-22.14,-20.74,10,3.13,0.37,7.97,,True
38.19,-4.35,20,8.3,-1.9,-1.12,-10.62,-42.06,-68.14,-12.2,165,-239.87,5.4,4.45,,False
-270.81,13.44,2,0.63,3.84,-6.14,0.75,-22.86,-26.14,-23.28,26,-24.87,1.07,8.37,,True
-237.81,8.67,2,0.82,1.34,-5.5,8.43,-23.31,-22.14,-27.8,43,-10.87,0.56,8.47,,True
-501.81,-6.03,20,5.3,1.64,2.86,-9.66,-43.56,-28.14,-16.82,295,-134.87,10,3.82,,False
-531.81,-5.46,20,7.8,-0.7,-7.76,-12.81,-39.81,-28.14,-12.38,45,-169.87,7.35,8.07,9.13,False
-546.81,-5.58,20,5.05,-1.26,4.08,-15.15,-48.81,-48.14,-14.1,185,-129.87,10.95,4.95,,True
-270.81,8.46,2,0.55,1.52,-5.96,9.09,-22.2,-26.14,-21.64,10,-33.87,1.92,8.26,,True
-381.81,1.8,20,5.25,1.64,0.06,-3.96,-39.36,-28.14,-16.44,255,-199.87,6.55,5,9.09,False
8.19,2.16,10,5.7,-2.18,3.68,-7.38,-38.31,-48.14,-18.86,195,-54.87,5.35,3.99,,True
-291.81,9.81,2,0.41,0.24,-6.06,3.12,-22.11,-20.14,-23.02,0,-16.87,1.23,8.72,,False
-6.81,-0.78,20,7.15,-0.66,1.54,-6.93,-38.91,-68.14,-17.84,240,-199.87,11.25,4.73,9.84,False
-237.81,8.91,2,0.08,-0.88,-6.16,1.8,-21.42,-26.14,-21.82,13,-10.87,1.14,10.49,,False
-516.81,-3.75,20,8.2,5.88,2.98,-12.81,-39.81,-48.14,-12.82,120,-169.87,7.6,8.04,9.24,False
-228.81,8.97,2,0.87,-1.28,-5.78,8.04,-23.37,-26.14,-21.9,3,-31.87,1.35,9.27,,True
-267.81,23.16,2,0.78,-0.54,-6.88,2.16,-20.97,-26.14,-22.5,3,-27.87,1.22,8.97,10.5,False
-285.81,8.88,2,0.26,-0.44,-5.68,3.6,-23.55,-22.14,-21.5,9,-34.87,0.4,9.18,10.9,False
-267.81,17.91,2,0.46,0.36,-7.4,6.33,-20.97,-26.14,-23.04,7,-16.87,1.49,10.12,,False
-456.81,0,20,7.05,0.26,-0.76,-7.59,-36.21,-48.14,-14.74,310,-189.87,10.2,6.33,9.8,False
-261.81,7.89,2,0.81,0.5,-11.68,5.01,-21.9,-22.14,-21.1,71,-20.87,1.6,11.21,10.61,False
-471.81,0.3,20,5.8,-1.84,3.9,-7.23,-42.81,-28.14,-11.06,70,-34.87,12.45,3.3,12.01,True
-267.81,8.82,2,0.24,-0.32,-5.6,10.26,-23.43,-22.14,-20.44,2,-6.87,1.47,8.43,11.95,True
-294.81,6.54,2,0.44,1.14,-5.16,1.38,-23.58,-22.14,-21.1,28,-7.87,0.73,9.54,,True
-291.81,-6.75,20,9.5,2.12,3.52,-13.35,-37.26,-48.14,-11.54,265,-14.87,5.15,3.86,,False
-255.81,7.32,0,0.26,0.76,-6.32,2.64,-23.46,-22.14,-20.6,21,-23.87,0.29,7.92,10.85,True
-291.81,8.76,2,0.7,5.72,-9.5,18.24,-23.19,-18.14,-22.28,21,-35.87,2.04,8.2,11.24,True
-51.81,-1.17,20,9.3,1.24,3.62,-11.7,-41.16,-48.14,-14.04,310,-134.87,11,3.68,11.25,True
-267.81,13.11,2,0.29,1.86,-6.2,4.05,-22.83,-22.14,-20.88,27,-25.87,0.86,9.31,,False
-231.81,9.18,2,0.18,-0.36,-7.22,5.73,-22.14,-26.14,-23.04,2,-39.87,0.49,8.54,10.25,False
-561.81,-2.37,20,7.55,3.02,0.1,-9.24,-37.11,-48.14,-13.76,45,-209.87,5.3,4.62,,False
-267.81,25.38,2,0.59,4.6,-7.84,8.97,-23.1,-22.14,-21.12,13,-7.87,1.61,8.78,10.95,True
-291.81,10.59,2,0.37,1.82,-6.34,1.77,-22.8,-18.14,-29.26,10,-18.87,1.17,8.22,,False
-237.81,8.58,2,0.46,-0.54,-8.34,3.45,-21.99,-22.14,-22.74,43,-20.87,1.67,9.58,,False
-243.81,7.8,2,0.25,2.68,-6.74,0.69,-22.11,-26.14,-21.28,27,-24.87,1.51,8.22,10.26,False
-516.81,0.12,20,9.25,5.34,4.06,-6.63,-43.56,-28.14,-10.12,250,-159.87,6,2.89,9.28,False
-546.81,1.71,20,7.05,-0.5,-0.84,-9.93,-40.11,-28.14,-13.96,110,-214.87,13.8,5.18,,False
-426.81,1.95,20,6.7,-1.7,-5.9,-6.15,-35.31,-48.14,-16.1,85,-129.87,6.95,5.01,10.2,False
-501.81,-3.39,20,8.15,-2.3,1.62,-10.05,-37.26,-48.14,-13.3,65,-179.87,8.5,5.09,,False
-261.81,2.13,20,8,-0.46,2.82,-14.19,-40.86,-38.14,-12.68,185,-119.87,12.9,7.96,,True
-471.81,-2.46,20,9.85,5.4,4.04,-14.37,-38.46,-48.14,-10.5,325,-14.87,6.25,7.35,,False
-243.81,8.13,2,0.02,0.64,-9.56,1.62,-22.41,-26.14,-21.94,13,-38.87,0.81,9.3,9.82,False
-243.81,13.59,2,0.98,-0.1,-5.18,5.4,-23.13,-22.14,-20.92,33,-11.87,1.05,8.41,11.46,True
-234.81,8.4,2,0.7,2.18,-8.02,2.28,-22.44,-22.14,-20.86,16,-12.87,0.14,8.27,10.49,False
-351.81,-8.1,20,7.15,0.34,4.42,-15.33,-48.21,-28.14,-10.48,200,-124.87,6.6,3.45,,True
-261.81,9.69,2,0.15,-0.24,-5.96,6.81,-23.13,-26.14,-21.46,41,-19.87,0.83,8.73,,False
-216.81,11.94,2,0.95,0.14,-11.24,5.34,-23.07,-22.14,-24.6,26,-28.87,0.28,8.33,11.81,True
-366.81,-2.04,20,7.8,-0.94,1.1,-7.2,-35.91,-28.14,-15.06,120,-99.87,6.6,5.08,,False
-36.81,0.93,20,5.6,-3.64,-2.18,-1.86,-40.86,-68.14,-15.18,330,-234.87,12.4,5.03,,False
-96.81,-6.93,20,6.4,-3.28,4,1.35,-42.66,-48.14,-13.4,50,-79.87,5.75,3.93,11.55,True
-276.81,8.19,2,0.87,7.16,-6.9,4.62,-22.92,-24.14,-24.58,43,-9.87,0.52,9.72,11.94,True
-285.81,6.93,2,0.56,-0.34,-6.36,0.57,-23.52,-22.14,-20.08,26,-1.87,1.26,8.2,,True
-225.81,12.51,2,0.56,-0.7,-5.98,3.27,-21.9,-26.14,-22.86,6,-26.87,1.77,8.88,,True
-141.81,-4.89,20,5.65,0.66,-0.68,-8.1,-42.06,-68.14,-17.98,390,-84.87,6.35,5.83,9.05,False
-240.81,7.14,2,0.64,1.38,-7.08,2.64,-22.95,-22.14,-23.52,42,-15.87,0.04,8.58,,True
-252.81,9.66,2,0.23,-0.48,-8.34,0.51,-23.79,-22.14,-27.84,7,-2.87,0.36,7.96,10.87,True
-306.81,-6.9,20,7.5,-0.26,-0.54,-4.62,-43.86,-48.14,-12.32,330,-214.87,11.3,5.03,,False
-270.81,7.29,2,0.56,0.34,-6.14,0.3,-22.92,-26.14,-21.18,44,-29.87,0.32,8.83,11.49,True
-321.81,-4.86,20,7.8,-0.18,-2.22,-5.01,-37.11,-28.14,-15.5,150,-114.87,5.9,4.14,10.76,False
-267.81,8.31,2,0.59,0.18,-7.9,0.15,-22.44,-26.14,-23.1,43,-10.87,0.46,8.16,,False
-258.81,8.04,2,0.91,2.46,-14.72,1.23,-21.18,-22.14,-21.46,17,-19.87,1.58,12.72,,False
-324.81,9.87,2,0.79,1.7,-6.08,0.48,-22.41,-22.14,-23.16,5,-20.87,0.22,7.95,,True
-456.81,-7.8,20,7.45,0.04,2.46,-13.14,-45.21,-48.14,-12.14,135,-139.87,6.1,4.92,10.74,True
-234.81,9.63,2,0.88,4.64,-6.28,0.3,-22.2,-22.14,-21.16,12,-44.87,0.76,10.11,,False
-201.81,-2.28,20,8.8,3.86,0.82,-11.64,-37.71,-68.14,-13.8,205,-219.87,6.2,5.66,10.24,False
-315.81,6.9,2,0.58,0.92,-8.12,1.68,-22.59,-22.14,-21.88,19,-4.87,0.24,8.21,,True
-240.81,10.05,0,0.82,-0.94,-8.22,2.76,-22.02,-26.14,-23.44,58,-43.87,1.84,9.65,11.17,False
-285.81,9.18,2,0.85,-0.18,-6.78,2.55,-22.95,-22.14,-20.56,22,-16.87,0.88,8.07,,True
-426.81,-6.24,20,9.85,-0.68,2.5,-10.29,-44.46,-28.14,-10.28,100,-169.87,6.45,2.68,12.73,True
-303.81,10.44,2,0.78,-0.28,-7.94,4.11,-22.44,-22.14,-24.56,10,-5.87,0.71,9.7,,True
-306.81,25.92,2,0.63,3.8,-7.76,5.16,-22.05,-18.14,-22.32,3,-37.87,1.33,8.32,,False
-243.81,14.04,2,0.36,2.56,-14.18,3.57,-21.36,-22.14,-28.04,17,-39.87,1.46,8.62,,False
-336.81,10.08,2,0.79,2.42,-18.7,1.86,-22.38,-22.14,-21.3,38,-37.87,1.46,11.23,12.59,True
-252.81,7.71,2,0.43,-0.8,-6.34,1.62,-22.38,-26.14,-21.16,5,-42.87,0.08,9.94,10.2,False
-261.81,8.94,2,0.5,0.96,-7.62,4.53,-23.34,-22.14,-26.98,45,-39.87,0.73,9.57,12.32,True
-222.81,10.44,2,0.2,0,-5.92,0.36,-23.22,-26.14,-20.6,2,-37.87,1.06,8.13,10.98,True
-471.81,-5.82,20,7.8,2.88,4.84,-16.71,-47.46,-48.14,-10.92,245,-29.87,8.05,2.75,,True
23.19,-4.5,20,8.6,-2.02,-1.82,-12.51,-41.76,-68.14,-11.36,350,-184.87,5.85,6.05,,True
-291.81,8.55,2,0.42,3.3,-11.04,0.18,-23.67,-22.14,-22.62,24,-1.87,1.68,8.24,,True
-243.81,11.16,2,0.91,6.52,-6.22,2.73,-22.86,-22.14,-21.6,72,-34.87,1.97,9.54,12.27,True
-366.81,-3.42,20,9.05,2.94,4.96,-15.45,-46.71,-28.14,-10.78,215,-119.87,7.7,6.97,11,True
-531.81,-1.95,20,5.2,4.46,-4.08,-8.73,-35.91,-28.14,-20.16,295,-54.87,14.3,7.94,,False
-309.81,14.16,2,0.55,0.74,-9.5,0.42,-22.77,-22.14,-20.38,4,-7.87,1.37,9.12,,True
-249.81,9.06,2,0.77,0.34,-8.36,0.06,-22.86,-26.14,-25.94,71,-15.87,0.56,11.17,,True
23.19,1.47,20,7.5,-3.9,-1.92,-11.13,-39.06,-68.14,-12.72,290,-164.87,12.25,4.15,,False
-270.81,7.32,2,0.88,-0.2,-5.48,3.3,-23.31,-26.14,-24.18,30,-39.87,1.49,8.5,,True
-273.81,11.4,2,0.52,0.42,-10.82,9.06,-21.99,-22.14,-22.86,19,-39.87,1.8,8.88,,False
-288.81,7.11,2,0.85,3.74,-5.8,2.25,-23.01,-22.14,-20.3,26,-23.87,0.39,8.96,10.9,True
-252.81,10.77,2,0.51,-0.1,-6.2,2.43,-21.54,-22.14,-23.3,10,-12.87,1.38,8.81,,False
-273.81,8.49,2,0.32,0.06,-10.18,1.08,-21.69,-22.14,-25.78,24,-19.87,1.42,11.43,,False
-255.81,16.17,2,0.15,0.16,-7.96,0.57,-23.19,-22.14,-22.08,56,-12.87,1.56,9.54,10.48,False
-516.81,-3.48,20,6.8,0.74,2.86,-5.55,-42.36,-28.14,-12.38,45,-174.87,10.55,4.6,9.94,False
-156.81,-3.57,20,5.75,4.44,-4.5,-5.88,-39.66,-48.14,-14.1,360,-134.87,6.9,4.35,10.44,False
-273.81,12.24,2,0.53,2.62,-7.96,4.59,-23.1,-26.14,-21.04,7,-27.87,0.97,8.57,,True
-321.81,-1.86,20,6.75,1.66,3.04,-1.68,-39.06,-48.14,-12.3,140,-59.87,13.75,3.68,10.98,False
-282.81,11.22,2,0.15,2.42,-6.56,5.31,-22.44,-22.14,-21.6,11,-17.87,1.35,9.9,,False
-531.81,-4.41,20,6.4,0.12,3.76,-13.59,-44.01,-28.14,-12.5,105,-144.87,10.65,4.14,,True
-216.81,7.68,2,0.28,-0.08,-7.26,0.09,-23.49,-26.14,-20.54,5,-35.87,0.84,10.06,11.4,True
-300.81,13.29,2,0.21,-0.5,-12.06,0.36,-23.01,-18.14,-20.84,2,-27.87,1.3,8.14,,False
-21.81,-6.66,20,7.7,0.34,-0.12,-11.13,-40.71,-48.14,-10.86,225,-44.87,10.15,3.25,12.23,True
-351.81,-4.56,20,8.1,-3.4,-2.04,-0.75,-36.96,-28.14,-14.26,50,-89.87,12.45,3.99,8.79,False
-261.81,11.67,2,0.73,-1.2,-8.22,3.39,-21,-22.14,-25.22,1,-26.87,1.43,10.2,10.28,False
-336.81,12.87,2,0.32,-0.5,-9.2,0.27,-23.34,-22.14,-21.78,5,-16.87,1.4,8.05,11.17,True
-276.81,-1.17,20,5.1,2.18,-1.36,-7.26,-38.16,-48.14,-15.2,275,-164.87,7.55,5.73,9.52,False
-246.81,7.8,2,0.12,-0.12,-7.56,4.5,-22.71,-26.14,-23.96,13,0.13,1.9,9.07,,True
53.19,0.09,20,5.65,-3.4,-8.5,-7.35,-39.51,-48.14,-15.38,110,-199.87,6,4.74,9.81,False
-321.81,-5.25,20,6,3.08,4.5,-11.79,-47.61,-28.14,-10.96,335,-114.87,8.7,4.45,9.33,False
-288.81,8.85,2,0.2,0.78,-7.56,0.96,-23.13,-22.14,-25.52,20,-26.87,1.54,10.45,,False
-336.81,-5.25,20,7.75,-0.06,4.66,-15.06,-47.16,-28.14,-13.64,230,-119.87,9.15,4.11,11.67,True
-267.81,9.12,2,0.91,2,-8.04,2.01,-22.14,-26.14,-20.34,30,-3.87,0.54,7.87,,True
-66.81,0.57,20,6.1,3.62,2.62,-11.79,-40.86,-68.14,-11.62,205,-79.87,6.7,3.56,11.21,True
-486.81,1.47,20,6,1.78,-3.26,-13.71,-40.71,-48.14,-11.66,355,-24.87,9.1,3.85,,False
-231.81,-2.97,20,8.35,-0.92,3.86,-12.99,-38.61,-48.14,-12.9,320,-59.87,9.3,8.47,,False
-111.81,1.38,20,6.65,-3.52,0.08,-3.66,-37.11,-68.14,-14.74,185,-224.87,11.05,5.3,8.75,False
-141.81,-2.19,20,5.25,-2.2,-0.58,0.12,-37.56,-48.14,-17.06,150,-119.87,5.85,5.43,,False
-306.81,-4.41,20,7.1,4.46,2.66,-6.39,-39.06,-28.14,-14.16,260,-84.87,7.05,3.97,,False
-366.81,-5.25,20,9.55,1.96,2.62,-10.38,-36.96,-48.14,-14.14,385,-194.87,7.5,6.17,,False
-237.81,7.32,2,0.94,0,-7.08,3.03,-22.23,-22.14,-29.28,21,-14.87,1.35,11.4,,True
-219.81,12.24,2,0.63,0.02,-5.66,3.3,-22.95,-26.14,-22.7,49,-30.87,1.01,7.95,10.43,False
-264.81,10.89,2,0.5,-0.5,-8.22,6.75,-22.92,-22.14,-21.92,15,-4.87,0.27,10.06,11.19,True
-531.81,-5.85,20,9.75,4.66,-1.4,-8.64,-39.06,-28.14,-14.38,305,-214.87,9.15,3.61,,False
-249.81,10.77,2,0.51,-0.2,-7.5,3.42,-22.08,-26.14,-21.92,18,-33.87,0.67,8.49,10.19,False
-273.81,14.01,2,0.26,-0.4,-6.32,7.89,-22.53,-22.14,-23.02,1,-42.87,1.68,11.45,11.18,False
-366.81,7.95,20,5.35,-3.26,-5.44,-6.93,-40.86,-28.14,-14.16,50,-199.87,10.65,4.61,10.09,False
-321.81,13.2,2,0.16,2.12,-10.18,1.95,-21.75,-22.14,-22.34,11,-16.87,1.6,8.66,,False
-222.81,8.52,2,0.81,-0.16,-7.86,0.93,-23.22,-26.14,-21.56,7,-36.87,1.62,8.9,,True
-36.81,-6.99,20,8.9,-1.46,3.62,0.42,-41.76,-68.14,-13.86,230,-84.87,5.5,5.62,12.17,True
-246.81,14.85,2,0.61,3.4,-6.14,0.87,-22.11,-22.14,-25.24,9,-35.87,1.46,14.07,10.77,False
-501.81,0.24,20,6.9,5.46,0.26,-6.09,-36.66,-48.14,-17.48,305,-199.87,11.35,5.02,9.6,False
-276.81,8.22,2,0.83,0.12,-8.72,1.02,-22.77,-20.14,-21.04,66,-6.87,0.97,8.42,,True
-264.81,13.35,2,0.77,0.46,-14.58,6.48,-22.62,-26.14,-24,42,-8.87,2,8.74,10.48,True
-228.81,7.2,2,0.23,-0.62,-13.68,2.46,-23.16,-22.14,-21.12,9,-17.87,0.57,8.98,10.94,True
-516.81,1.95,20,8,1.08,2.88,-10.26,-42.36,-48.14,-14.44,330,-169.87,13.7,6.5,9.72,False
-330.81,8.49,2,0.95,0.42,-6.82,6.51,-22.77,-18.14,-24.6,40,-32.87,1.78,7.96,12.6,True
-252.81,17.58,2,0.65,1.64,-5.98,5.97,-22.32,-22.14,-22.96,9,-39.87,0.3,9.78,10.12,False
-315.81,7.65,2,0.96,0.78,-5.06,3.27,-23.61,-18.14,-21.48,3,-8.87,1.54,8.42,,True
-321.81,-5.94,20,8.65,-0.72,3.62,-8.58,-37.41,-48.14,-12.34,65,-54.87,9.15,3.66,11.84,True
-321.81,9.57,2,0.91,1.42,-12.66,12.18,-20.97,-18.14,-21.28,3,0.13,2.13,9.06,9.98,False
-366.81,-8.13,20,10.2,-0.5,5.4,-15.69,-42.21,-28.14,-11.76,140,-34.87,8.2,5.7,10.95,True
-261.81,12.84,2,0.8,2.74,-6.1,3.72,-22.83,-26.14,-21.38,64,-6.87,0.19,8.08,,True
-267.81,10.2,2,1.03,-1.24,-5.66,0.18,-23.28,-26.14,-22.12,1,-3.87,1.35,8.09,10.43,True
-321.81,4.29,20,7.25,1.46,-1.54,-9.12,-40.11,-28.14,-17.2,55,-169.87,12.9,5.73,9.58,False
-231.81,-1.14,20,7.85,4.26,3.52,-10.89,-40.71,-48.14,-14.36,250,-144.87,12.75,4.93,,True
-228.81,8.82,2,0.09,2.48,-9.26,1.56,-23.52,-22.14,-20.48,33,-27.87,0.72,8.8,9.97,False
-366.81,4.2,20,6.4,1.92,1.16,-4.98,-39.81,-48.14,-14.44,335,-209.87,9.05,6.7,9,False
-186.81,2.94,20,5.35,-0.84,-10,-6.51,-37.11,-48.14,-18.18,95,-39.87,10.45,4.86,9.31,False
-240.81,7.92,2,0.54,1.88,-7.66,0.78,-23.31,-22.14,-20.54,17,-42.87,0.1,8.92,,False
-258.81,8.31,2,0.59,-0.8,-6.64,1.95,-21.57,-26.14,-22.94,15,-41.87,1.68,9.11,10.92,False
-246.81,9.69,2,0.18,-0.68,-14.36,3.45,-22.14,-22.14,-22.6,39,-33.87,1.84,8.5,10.23,False
